Ciudades,Rutas,TotalPremium,LimitePremium,Nanosegundos
17,24,9,3,47072
17,24,9,4,69282
17,24,9,5,97148
17,24,9,6,122571
17,24,9,7,158189
17,24,9,8,191083
17,24,9,9,234175
17,24,10,0,7543
17,24,10,1,17111
17,24,10,2,29892
17,24,10,3,47282
17,24,10,4,68792
17,24,10,5,95402
17,24,10,6,122989
17,24,10,7,153370
17,24,10,8,190455
17,24,10,9,239832
17,24,10,10,281527
17,24,11,0,7613
17,24,11,1,16831
17,24,11,2,29752
17,24,11,3,48329
17,24,11,4,68653
17,24,11,5,94914
17,24,11,6,126342
17,24,11,7,160074
17,24,11,8,190315
17,24,11,9,234455
17,24,11,10,286835
17,24,11,11,340542
17,24,12,0,7403
17,24,12,1,16831
17,24,12,2,30032
17,24,12,3,47492
17,24,12,4,68793
17,24,12,5,94914
17,24,12,6,124176
17,24,12,7,157840
17,24,12,8,194506
17,24,12,9,236131
17,24,12,10,289070
17,24,12,11,335863
17,24,12,12,393621
17,24,13,0,7542
17,24,13,1,16971
17,24,13,2,30101
17,24,13,3,48260
17,24,13,4,68793
17,24,13,5,94983
17,24,13,6,121383
17,24,13,7,154277
17,24,13,8,200931
17,24,13,9,234803
17,24,13,10,290886
17,24,13,11,335864
17,24,13,12,403190
17,24,13,13,468141
17,24,14,0,7264
17,24,14,1,16971
17,24,14,2,30031
17,24,14,3,47701
17,24,14,4,70050
17,24,14,5,94913
17,24,14,6,123757
17,24,14,7,155116
17,24,14,8,192271
17,24,14,9,233477
17,24,14,10,288372
17,24,14,11,341730
17,24,14,12,395646
17,24,14,13,464789
17,24,14,14,540706
17,24,15,0,7473
17,24,15,1,16902
17,24,15,2,30451
17,24,15,3,47701
17,24,15,4,68513
17,24,15,5,94844
17,24,15,6,124875
17,24,15,7,157491
17,24,15,8,193039
17,24,15,9,231382
17,24,15,10,284670
17,24,15,11,344594
17,24,15,12,396275
17,24,15,13,457106
17,24,15,14,533093
17,24,15,15,590851
17,24,16,0,7334
17,24,16,1,17180
17,24,16,2,30102
17,24,16,3,47701
17,24,16,4,70399
17,24,16,5,94005
17,24,16,6,126551
17,24,16,7,162798
17,24,16,8,192480
17,24,16,9,234944
17,24,16,10,285368
17,24,16,11,348085
17,24,16,12,402980
17,24,16,13,469747
17,24,16,14,523385
17,24,16,15,595670
17,24,16,16,660901
17,24,17,0,7682
17,24,17,1,16831
17,24,17,2,30171
17,24,17,3,47282
17,24,17,4,68304
17,24,17,5,94424
17,24,17,6,125643
17,24,17,7,156792
17,24,17,8,191922
17,24,17,9,237319
17,24,17,10,288790
17,24,17,11,346199
17,24,17,12,406053
17,24,17,13,472192
17,24,17,14,532045
17,24,17,15,603842
17,24,17,16,679968
17,24,17,17,759516
17,24,18,0,7263
17,24,18,1,16901
17,24,18,2,30451
17,24,18,3,47072
17,24,18,4,69981
17,24,18,5,94215
17,24,18,6,123757
17,24,18,7,157211
17,24,18,8,195623
17,24,18,9,235991
17,24,18,10,282296
17,24,18,11,345571
17,24,18,12,402561
17,24,18,13,461856
17,24,18,14,536096
17,24,18,15,591270
17,24,18,16,669142
17,24,18,17,750228
17,24,18,18,831731
17,24,19,0,7613
17,24,19,1,16831
17,24,19,2,29962
17,24,19,3,47491
17,24,19,4,68304
17,24,19,5,95193
17,24,19,6,121383
17,24,19,7,152741
17,24,19,8,195344
17,24,19,9,232779
17,24,19,10,279432
17,24,19,11,346689
17,24,19,12,386079
17,24,19,13,475614
17,24,19,14,539588
17,24,19,15,601607
17,24,19,16,664323
17,24,19,17,740659
17,24,19,18,814062
17,24,19,19,907368
17,24,20,0,7264
17,24,20,1,17320
17,24,20,2,30171
17,24,20,3,47841
17,24,20,4,68724
17,24,20,5,93168
17,24,20,6,126901
17,24,20,7,161122
17,24,20,8,196462
17,24,20,9,234385
17,24,20,10,282226
17,24,20,11,348155
17,24,20,12,400815
17,24,20,13,469399
17,24,20,14,539798
17,24,20,15,608800
17,24,20,16,678920
17,24,20,17,767897
17,24,20,18,846118
17,24,20,19,932651
17,24,20,20,1036644
17,25,0,0,7404
17,25,1,0,7891
17,25,1,1,17809
17,25,2,0,7682
17,25,2,1,17530
17,25,2,2,31359
17,25,3,0,7612
17,25,3,1,17670
17,25,3,2,31218
17,25,3,3,49657
17,25,4,0,7473
17,25,4,1,17670
17,25,4,2,31009
17,25,4,3,49657
17,25,4,4,71377
17,25,5,0,7403
17,25,5,1,17530
17,25,5,2,31428
17,25,5,3,48539
17,25,5,4,68374
17,25,5,5,93796
17,25,6,0,7473
17,25,6,1,17390
17,25,6,2,30380
17,25,6,3,47771
17,25,6,4,70678
17,25,6,5,96101
17,25,6,6,125573
17,25,7,0,7334
17,25,7,1,17320
17,25,7,2,29961
17,25,7,3,47771
17,25,7,4,68863
17,25,7,5,93935
17,25,7,6,123059
17,25,7,7,156443
17,25,8,0,7542
17,25,8,1,17180
17,25,8,2,30451
17,25,8,3,48190
17,25,8,4,68653
17,25,8,5,94424
17,25,8,6,127598
17,25,8,7,157630
17,25,8,8,191992
17,25,9,0,7403
17,25,9,1,17041
17,25,9,2,30311
17,25,9,3,47771
17,25,9,4,70050
17,25,9,5,94634
17,25,9,6,124316
17,25,9,7,158328
17,25,9,8,193179
17,25,9,9,234106
17,25,10,0,7403
17,25,10,1,17111
17,25,10,2,30381
17,25,10,3,47911
17,25,10,4,68654
17,25,10,5,93097
17,25,10,6,123827
17,25,10,7,160424
17,25,10,8,197230
17,25,10,9,234734
17,25,10,10,289559
17,25,11,0,7473
17,25,11,1,17111
17,25,11,2,30450
17,25,11,3,48889
17,25,11,4,71447
17,25,11,5,96868
17,25,11,6,127669
17,25,11,7,160354
17,25,11,8,200302
17,25,11,9,244861
17,25,11,10,299337
17,25,11,11,350320
17,25,12,0,7403
17,25,12,1,17460
17,25,12,2,30520
17,25,12,3,47701
17,25,12,4,69771
17,25,12,5,96170
17,25,12,6,124735
17,25,12,7,158398
17,25,12,8,190385
17,25,12,9,239274
17,25,12,10,296054
17,25,12,11,347876
17,25,12,12,407310
17,25,13,0,7822
17,25,13,1,17530
17,25,13,2,30450
17,25,13,3,48120
17,25,13,4,70259
17,25,13,5,96660
17,25,13,6,123338
17,25,13,7,156443
17,25,13,8,194156
17,25,13,9,239343
17,25,13,10,293540
17,25,13,11,343056
17,25,13,12,398999
17,25,13,13,467722
17,25,14,0,7473
17,25,14,1,17739
17,25,14,2,30311
17,25,14,3,47701
17,25,14,4,70749
17,25,14,5,94285
17,25,14,6,129485
17,25,14,7,163706
17,25,14,8,195484
17,25,14,9,234874
17,25,14,10,299546
17,25,14,11,352275
17,25,14,12,406193
17,25,14,13,473030
17,25,14,14,542102
17,25,15,0,7403
17,25,15,1,17251
17,25,15,2,30520
17,25,15,3,47632
17,25,15,4,69421
17,25,15,5,94565
17,25,15,6,122430
17,25,15,7,156373
17,25,15,8,194157
17,25,15,9,240321
17,25,15,10,291095
17,25,15,11,342847
17,25,15,12,399628
17,25,15,13,465767
17,25,15,14,539449
17,25,15,15,603353
17,25,16,0,7473
17,25,16,1,17250
17,25,16,2,30450
17,25,16,3,47841
17,25,16,4,68235
17,25,16,5,93237
17,25,16,6,122361
17,25,16,7,153858
17,25,16,8,190106
17,25,16,9,232011
17,25,16,10,285299
17,25,16,11,333698
17,25,16,12,391666
17,25,16,13,452636
17,25,16,14,520731
17,25,16,15,584565
17,25,16,16,664254
17,25,17,0,7543
17,25,17,1,17251
17,25,17,2,30451
17,25,17,3,48050
17,25,17,4,69422
17,25,17,5,94075
17,25,17,6,123129
17,25,17,7,157770
17,25,17,8,191713
17,25,17,9,233686
17,25,17,10,284112
17,25,17,11,338307
17,25,17,12,393691
17,25,17,13,458434
17,25,17,14,525410
17,25,17,15,600909
17,25,17,16,662717
17,25,17,17,738424
17,25,18,0,7543
17,25,18,1,17390
17,25,18,2,30450
17,25,18,3,48540
17,25,18,4,69771
17,25,18,5,95263
17,25,18,6,124107
17,25,18,7,155675
17,25,18,8,194645
17,25,18,9,231522
17,25,18,10,286137
17,25,18,11,337959
17,25,18,12,391875
17,25,18,13,456129
17,25,18,14,522687
17,25,18,15,588127
17,25,18,16,663974
17,25,18,17,738005
17,25,18,18,830405
17,25,19,0,7403
17,25,19,1,17041
17,25,19,2,30171
17,25,19,3,47701
17,25,19,4,68304
17,25,19,5,93936
17,25,19,6,125154
17,25,19,7,156512
17,25,19,8,193318
17,25,19,9,230125
17,25,19,10,289908
17,25,19,11,335095
17,25,19,12,392643
17,25,19,13,459830
17,25,19,14,528902
17,25,19,15,590572
17,25,19,16,659714
17,25,19,17,741846
17,25,19,18,823909
17,25,19,19,907927
17,25,20,0,7403
17,25,20,1,17181
17,25,20,2,30101
17,25,20,3,48190
17,25,20,4,70050
17,25,20,5,96939
17,25,20,6,125644
17,25,20,7,158119
17,25,20,8,193249
17,25,20,9,238296
17,25,20,10,285857
17,25,20,11,348923
17,25,20,12,398021
17,25,20,13,466185
17,25,20,14,538820
17,25,20,15,612711
17,25,20,16,687301
17,25,20,17,768176
17,25,20,18,850379
17,25,20,19,944454
17,25,20,20,1033012
17,26,0,0,7473
17,26,1,0,7613
17,26,1,1,18019
17,26,2,0,7682
17,26,2,1,17390
17,26,2,2,30939
17,26,3,0,7752
17,26,3,1,17669
17,26,3,2,30869
17,26,3,3,48120
17,26,4,0,7542
17,26,4,1,17530
17,26,4,2,30520
17,26,4,3,47841
17,26,4,4,68933
17,26,5,0,7542
17,26,5,1,17530
17,26,5,2,30729
17,26,5,3,48469
17,26,5,4,70748
17,26,5,5,96659
17,26,6,0,7473
17,26,6,1,17530
17,26,6,2,30730
17,26,6,3,48609
17,26,6,4,68863
17,26,6,5,96170
17,26,6,6,126900
17,26,7,0,7543
17,26,7,1,17530
17,26,7,2,30800
17,26,7,3,48260
17,26,7,4,69631
17,26,7,5,96450
17,26,7,6,125853
17,26,7,7,162310
17,26,8,0,7404
17,26,8,1,17460
17,26,8,2,30870
17,26,8,3,48539
17,26,8,4,69980
17,26,8,5,96659
17,26,8,6,123897
17,26,8,7,158957
17,26,8,8,193598
17,26,9,0,7543
17,26,9,1,17460
17,26,9,2,30590
17,26,9,3,47771
17,26,9,4,69491
17,26,9,5,95891
17,26,9,6,124875
17,26,9,7,155954
17,26,9,8,199256
17,26,9,9,233896
17,26,10,0,7473
17,26,10,1,17460
17,26,10,2,30800
17,26,10,3,48190
17,26,10,4,70539
17,26,10,5,97567
17,26,10,6,126202
17,26,10,7,161122
17,26,10,8,195484
17,26,10,9,235432
17,26,10,10,285647
17,26,11,0,7752
17,26,11,1,17669
17,26,11,2,30729
17,26,11,3,48330
17,26,11,4,70259
17,26,11,5,95542
17,26,11,6,128157
17,26,11,7,158119
17,26,11,8,202538
17,26,11,9,243534
17,26,11,10,299546
17,26,11,11,342429
17,26,12,0,7683
17,26,12,1,17599
17,26,12,2,30660
17,26,12,3,48818
17,26,12,4,69352
17,26,12,5,95402
17,26,12,6,126411
17,26,12,7,161541
17,26,12,8,198487
17,26,12,9,241718
17,26,12,10,291724
17,26,12,11,346759
17,26,12,12,405494
17,26,13,0,7612
17,26,13,1,17460
17,26,13,2,30729
17,26,13,3,48121
17,26,13,4,70818
17,26,13,5,98754
17,26,13,6,125923
17,26,13,7,162030
17,26,13,8,199115
17,26,13,9,235642
17,26,13,10,287883
17,26,13,11,356885
17,26,13,12,414294
17,26,13,13,460319
17,26,14,0,7612
17,26,14,1,17809
17,26,14,2,30660
17,26,14,3,48330
17,26,14,4,69142
17,26,14,5,95891
17,26,14,6,123967
17,26,14,7,153370
17,26,14,8,189966
17,26,14,9,230754
17,26,14,10,281457
17,26,14,11,342637
17,26,14,12,393831
17,26,14,13,454313
17,26,14,14,519823
17,26,15,0,7472
17,26,15,1,17391
17,26,15,2,30590
17,26,15,3,48050
17,26,15,4,70888
17,26,15,5,94774
17,26,15,6,125782
17,26,15,7,156373
17,26,15,8,196391
17,26,15,9,238506
17,26,15,10,289000
17,26,15,11,349692
17,26,15,12,412897
17,26,15,13,474427
17,26,15,14,540426
17,26,15,15,614807
17,26,16,0,7403
17,26,16,1,17530
17,26,16,2,30870
17,26,16,3,47911
17,26,16,4,69631
17,26,16,5,96869
17,26,16,6,125294
17,26,16,7,156373
17,26,16,8,193039
17,26,16,9,233617
17,26,16,10,284740
17,26,16,11,337889
17,26,16,12,395438
17,26,16,13,458294
17,26,16,14,523386
17,26,16,15,588756
17,26,16,16,667815
17,26,17,0,7543
17,26,17,1,17181
17,26,17,2,30869
17,26,17,3,48679
17,26,17,4,69701
17,26,17,5,94006
17,26,17,6,125573
17,26,17,7,160703
17,26,17,8,194087
17,26,17,9,239343
17,26,17,10,294657
17,26,17,11,344942
17,26,17,12,400186
17,26,17,13,459900
17,26,17,14,532743
17,26,17,15,603562
17,26,17,16,671796
17,26,17,17,759236
17,26,18,0,7473
17,26,18,1,17600
17,26,18,2,30521
17,26,18,3,47981
17,26,18,4,69631
17,26,18,5,97008
17,26,18,6,124735
17,26,18,7,158887
17,26,18,8,196950
17,26,18,9,240391
17,26,18,10,283343
17,26,18,11,338377
17,26,18,12,399208
17,26,18,13,457316
17,26,18,14,530300
17,26,18,15,600838
17,26,18,16,661110
17,26,18,17,748551
17,26,18,18,827122
17,26,19,0,7612
17,26,19,1,17600
17,26,19,2,30939
17,26,19,3,47910
17,26,19,4,69980
17,26,19,5,97218
17,26,19,6,125434
17,26,19,7,160913
17,26,19,8,197998
17,26,19,9,233687
17,26,19,10,288372
17,26,19,11,343685
17,26,19,12,407729
17,26,19,13,464230
17,26,19,14,535118
17,26,19,15,603911
17,26,19,16,687511
17,26,19,17,766011
17,26,19,18,837249
17,26,19,19,933558
17,26,20,0,7543
17,26,20,1,17180
17,26,20,2,31080
17,26,20,3,48400
17,26,20,4,70190
17,26,20,5,98545
17,26,20,6,125155
17,26,20,7,159376
17,26,20,8,197719
17,26,20,9,238715
17,26,20,10,293330
17,26,20,11,344523
17,26,20,12,407100
17,26,20,13,468770
17,26,20,14,542312
17,26,20,15,593016
17,26,20,16,682831
17,26,20,17,750436
17,26,20,18,857013
17,26,20,19,933629
17,26,20,20,1029310
17,27,0,0,7613
17,27,1,0,8031
17,27,1,1,18298
17,27,2,0,7962
17,27,2,1,18228
17,27,2,2,32127
17,27,3,0,7822
17,27,3,1,18088
17,27,3,2,32056
17,27,3,3,49517
17,27,4,0,7962
17,27,4,1,18019
17,27,4,2,31917
17,27,4,3,49726
17,27,4,4,73612
17,27,5,0,7613
17,27,5,1,18019
17,27,5,2,31917
17,27,5,3,50076
17,27,5,4,73053
17,27,5,5,99942
17,27,6,0,7682
17,27,6,1,17530
17,27,6,2,31009
17,27,6,3,48540
17,27,6,4,70748
17,27,6,5,97498
17,27,6,6,127110
17,27,7,0,7822
17,27,7,1,17670
17,27,7,2,30939
17,27,7,3,48679
17,27,7,4,70818
17,27,7,5,96589
17,27,7,6,125853
17,27,7,7,157560
17,27,8,0,7612
17,27,8,1,17600
17,27,8,2,31149
17,27,8,3,48539
17,27,8,4,70470
17,27,8,5,97916
17,27,8,6,126970
17,27,8,7,162239
17,27,8,8,197300
17,27,9,0,7612
17,27,9,1,17740
17,27,9,2,31149
17,27,9,3,48120
17,27,9,4,70469
17,27,9,5,96031
17,27,9,6,128297
17,27,9,7,159725
17,27,9,8,198417
17,27,9,9,239972
17,27,10,0,7822
17,27,10,1,17600
17,27,10,2,31149
17,27,10,3,49028
17,27,10,4,72424
17,27,10,5,96520
17,27,10,6,124805
17,27,10,7,159446
17,27,10,8,193039
17,27,10,9,239204
17,27,10,10,290327
17,27,11,0,7683
17,27,11,1,17460
17,27,11,2,31009
17,27,11,3,48609
17,27,11,4,70748
17,27,11,5,95681
17,27,11,6,124526
17,27,11,7,158258
17,27,11,8,195973
17,27,11,9,233547
17,27,11,10,286486
17,27,11,11,340753
17,27,12,0,7892
17,27,12,1,18089
17,27,12,2,31358
17,27,12,3,49238
17,27,12,4,71377
17,27,12,5,95751
17,27,12,6,125015
17,27,12,7,156443
17,27,12,8,197718
17,27,12,9,239553
17,27,12,10,285159
17,27,12,11,345710
17,27,12,12,394948
17,27,13,0,7892
17,27,13,1,17250
17,27,13,2,31079
17,27,13,3,49098
17,27,13,4,71028
17,27,13,5,95192
17,27,13,6,129065
17,27,13,7,158399
17,27,13,8,202677
17,27,13,9,239763
17,27,13,10,285927
17,27,13,11,346968
17,27,13,12,411431
17,27,13,13,468351
17,27,14,0,7612
17,27,14,1,17739
17,27,14,2,30939
17,27,14,3,48609
17,27,14,4,70469
17,27,14,5,95751
17,27,14,6,122012
17,27,14,7,156303
17,27,14,8,191782
17,27,14,9,228099
17,27,14,10,288930
17,27,14,11,338168
17,27,14,12,400117
17,27,14,13,464859
17,27,14,14,533093
17,27,15,0,7682
17,27,15,1,17390
17,27,15,2,30799
17,27,15,3,48678
17,27,15,4,70189
17,27,15,5,96939
17,27,15,6,126761
17,27,15,7,160494
17,27,15,8,195553
17,27,15,9,235223
17,27,15,10,296823
17,27,15,11,342847
17,27,15,12,406053
17,27,15,13,464370
17,27,15,14,537074
17,27,15,15,607683
17,27,16,0,8032
17,27,16,1,17600
17,27,16,2,30660
17,27,16,3,48679
17,27,16,4,71936
17,27,16,5,94634
17,27,16,6,127669
17,27,16,7,158050
17,27,16,8,194436
17,27,16,9,235502
17,27,16,10,282365
17,27,16,11,336701
17,27,16,12,393552
17,27,16,13,457037
17,27,16,14,524293
17,27,16,15,590991
17,27,16,16,660971
17,27,17,0,7613
17,27,17,1,17669
17,27,17,2,31289
17,27,17,3,48609
17,27,17,4,70818
17,27,17,5,95542
17,27,17,6,124525
17,27,17,7,156234
17,27,17,8,192271
17,27,17,9,233896
17,27,17,10,288651
17,27,17,11,341102
17,27,17,12,400186
17,27,17,13,460040
17,27,17,14,526109
17,27,17,15,591899
17,27,17,16,666977
17,27,17,17,748271
17,27,18,0,7682
17,27,18,1,17390
17,27,18,2,31009
17,27,18,3,49028
17,27,18,4,70888
17,27,18,5,95263
17,27,18,6,128646
17,27,18,7,158049
17,27,18,8,193668
17,27,18,9,239064
17,27,18,10,292562
17,27,18,11,347946
17,27,18,12,395716
17,27,18,13,472890
17,27,18,14,534909
17,27,18,15,609778
17,27,18,16,665232
17,27,18,17,765243
17,27,18,18,832639
17,27,19,0,7613
17,27,19,1,17600
17,27,19,2,30939
17,27,19,3,48609
17,27,19,4,70888
17,27,19,5,96799
17,27,19,6,125713
17,27,19,7,155954
17,27,19,8,195065
17,27,19,9,233826
17,27,19,10,286346
17,27,19,11,338168
17,27,19,12,396345
17,27,19,13,463602
17,27,19,14,535957
17,27,19,15,595600
17,27,19,16,667117
17,27,19,17,747504
17,27,19,18,832430
17,27,19,19,913095
17,27,20,0,7613
17,27,20,1,17669
17,27,20,2,31288
17,27,20,3,48400
17,27,20,4,70260
17,27,20,5,95332
17,27,20,6,128646
17,27,20,7,158119
17,27,20,8,197998
17,27,20,9,243813
17,27,20,10,283413
17,27,20,11,352974
17,27,20,12,409894
17,27,20,13,466256
17,27,20,14,534140
17,27,20,15,607752
17,27,20,16,660901
17,27,20,17,777395
17,27,20,18,863020
17,27,20,19,951159
17,27,20,20,1052218
17,28,0,0,7682
17,28,1,0,7822
17,28,1,1,18228
17,28,2,0,8031
17,28,2,1,18298
17,28,2,2,32476
17,28,3,0,7753
17,28,3,1,18159
17,28,3,2,32755
17,28,3,3,50215
17,28,4,0,7892
17,28,4,1,18228
17,28,4,2,31847
17,28,4,3,49377
17,28,4,4,72215
17,28,5,0,7752
17,28,5,1,17670
17,28,5,2,31847
17,28,5,3,48889
17,28,5,4,71657
17,28,5,5,94774
17,28,6,0,8032
17,28,6,1,18158
17,28,6,2,31568
17,28,6,3,49377
17,28,6,4,71726
17,28,6,5,96240
17,28,6,6,125993
17,28,7,0,7961
17,28,7,1,18508
17,28,7,2,32546
17,28,7,3,50355
17,28,7,4,71866
17,28,7,5,97847
17,28,7,6,127668
17,28,7,7,159586
17,28,8,0,7892
17,28,8,1,17949
17,28,8,2,31917
17,28,8,3,49168
17,28,8,4,71028
17,28,8,5,97986
17,28,8,6,124805
17,28,8,7,161401
17,28,8,8,196113
17,28,9,0,7682
17,28,9,1,17949
17,28,9,2,31847
17,28,9,3,48540
17,28,9,4,71796
17,28,9,5,99034
17,28,9,6,127599
17,28,9,7,159236
17,28,9,8,200932
17,28,9,9,239204
17,28,10,0,8031
17,28,10,1,17670
17,28,10,2,31917
17,28,10,3,49167
17,28,10,4,71935
17,28,10,5,100361
17,28,10,6,127598
17,28,10,7,161261
17,28,10,8,196043
17,28,10,9,240670
17,28,10,10,304854
17,28,11,0,7752
17,28,11,1,17600
17,28,11,2,31289
17,28,11,3,49307
17,28,11,4,71377
17,28,11,5,96520
17,28,11,6,127598
17,28,11,7,159935
17,28,11,8,201769
17,28,11,9,238506
17,28,11,10,290816
17,28,11,11,345990
17,28,12,0,7892
17,28,12,1,17809
17,28,12,2,31847
17,28,12,3,48748
17,28,12,4,71098
17,28,12,5,94843
17,28,12,6,125154
17,28,12,7,159655
17,28,12,8,196252
17,28,12,9,236061
17,28,12,10,289699
17,28,12,11,345711
17,28,12,12,408358
17,28,13,0,7683
17,28,13,1,18019
17,28,13,2,31707
17,28,13,3,49238
17,28,13,4,72565
17,28,13,5,98615
17,28,13,6,128926
17,28,13,7,164335
17,28,13,8,200163
17,28,13,9,243324
17,28,13,10,293610
17,28,13,11,354302
17,28,13,12,419742
17,28,13,13,478618
17,28,14,0,8102
17,28,14,1,17530
17,28,14,2,31987
17,28,14,3,48959
17,28,14,4,70819
17,28,14,5,97847
17,28,14,6,125154
17,28,14,7,161402
17,28,14,8,193179
17,28,14,9,244233
17,28,14,10,295006
17,28,14,11,346688
17,28,14,12,400047
17,28,14,13,473170
17,28,14,14,542451
17,28,15,0,7752
17,28,15,1,17879
17,28,15,2,31567
17,28,15,3,49517
17,28,15,4,71516
17,28,15,5,99104
17,28,15,6,131300
17,28,15,7,164405
17,28,15,8,202747
17,28,15,9,243813
17,28,15,10,290606
17,28,15,11,355489
17,28,15,12,421557
17,28,15,13,485602
17,28,15,14,551251
17,28,15,15,612781
17,28,16,0,7683
17,28,16,1,17600
17,28,16,2,31708
17,28,16,3,49237
17,28,16,4,71447
17,28,16,5,98545
17,28,16,6,128018
17,28,16,7,164753
17,28,16,8,197439
17,28,16,9,242975
17,28,16,10,297172
17,28,16,11,346619
17,28,16,12,417995
17,28,16,13,469608
17,28,16,14,543150
17,28,16,15,610406
17,28,16,16,691701
17,28,17,0,7892
17,28,17,1,17809
17,28,17,2,31568
17,28,17,3,49237
17,28,17,4,72075
17,28,17,5,97428
17,28,17,6,126970
17,28,17,7,161611
17,28,17,8,196042
17,28,17,9,243604
17,28,17,10,284670
17,28,17,11,351927
17,28,17,12,397253
17,28,17,13,459202
17,28,17,14,542033
17,28,17,15,590642
17,28,17,16,674381
17,28,17,17,767338
17,28,18,0,7753
17,28,18,1,18088
17,28,18,2,31568
17,28,18,3,49237
17,28,18,4,71797
17,28,18,5,99104
17,28,18,6,128717
17,28,18,7,163077
17,28,18,8,198557
17,28,18,9,243743
17,28,18,10,299476
17,28,18,11,352904
17,28,18,12,416809
17,28,18,13,471703
17,28,18,14,552369
17,28,18,15,623188
17,28,18,16,687720
17,28,18,17,770621
17,28,18,18,848632
17,28,19,0,8101
17,28,19,1,17810
17,28,19,2,31777
17,28,19,3,49517
17,28,19,4,71027
17,28,19,5,97218
17,28,19,6,129554
17,28,19,7,157979
17,28,19,8,199465
17,28,19,9,243394
17,28,19,10,295425
17,28,19,11,343545
17,28,19,12,411780
17,28,19,13,470796
17,28,19,14,549785
17,28,19,15,605657
17,28,19,16,689536
17,28,19,17,772157
17,28,19,18,862530
17,28,19,19,944035
17,28,20,0,7683
17,28,20,1,17740
17,28,20,2,31637
17,28,20,3,48888
17,28,20,4,71377
17,28,20,5,97078
17,28,20,6,126132
17,28,20,7,158259
17,28,20,8,193458
17,28,20,9,231871
17,28,20,10,284670
17,28,20,11,339914
17,28,20,12,398859
17,28,20,13,463043
17,28,20,14,531766
17,28,20,15,594901
17,28,20,16,672355
17,28,20,17,750017
17,28,20,18,834315
17,28,20,19,924061
17,28,20,20,1008427
17,29,0,0,8031
17,29,1,0,7822
17,29,1,1,18298
17,29,2,0,8171
17,29,2,1,18368
17,29,2,2,32895
17,29,3,0,7892
17,29,3,1,18158
17,29,3,2,32546
17,29,3,3,50914
17,29,4,0,7822
17,29,4,1,18647
17,29,4,2,32964
17,29,4,3,51053
17,29,4,4,72914
17,29,5,0,7892
17,29,5,1,18787
17,29,5,2,32685
17,29,5,3,50285
17,29,5,4,73123
17,29,5,5,99663
17,29,6,0,7823
17,29,6,1,18788
17,29,6,2,32825
17,29,6,3,50844
17,29,6,4,74729
17,29,6,5,100989
17,29,6,6,129066
17,29,7,0,7892
17,29,7,1,18857
17,29,7,2,32895
17,29,7,3,50634
17,29,7,4,73961
17,29,7,5,100011
17,29,7,6,132697
17,29,7,7,166849
17,29,8,0,7752
17,29,8,1,17949
17,29,8,2,32127
17,29,8,3,49726
17,29,8,4,72424
17,29,8,5,97288
17,29,8,6,126831
17,29,8,7,159237
17,29,8,8,197718
17,29,9,0,7962
17,29,9,1,17949
17,29,9,2,31987
17,29,9,3,49237
17,29,9,4,71447
17,29,9,5,98336
17,29,9,6,125923
17,29,9,7,165941
17,29,9,8,199814
17,29,9,9,241718
17,29,10,0,7962
17,29,10,1,17949
17,29,10,2,31987
17,29,10,3,50146
17,29,10,4,72006
17,29,10,5,95333
17,29,10,6,128157
17,29,10,7,162938
17,29,10,8,197300
17,29,10,9,239553
17,29,10,10,299616
17,29,11,0,8031
17,29,11,1,17739
17,29,11,2,31498
17,29,11,3,49307
17,29,11,4,71517
17,29,11,5,98126
17,29,11,6,126202
17,29,11,7,159027
17,29,11,8,200372
17,29,11,9,236759
17,29,11,10,285229
17,29,11,11,346619
17,29,12,0,7961
17,29,12,1,18019
17,29,12,2,31777
17,29,12,3,49447
17,29,12,4,71098
17,29,12,5,96031
17,29,12,6,127249
17,29,12,7,159865
17,29,12,8,195134
17,29,12,9,239483
17,29,12,10,287045
17,29,12,11,351787
17,29,12,12,404097
17,29,13,0,8031
17,29,13,1,18019
17,29,13,2,32126
17,29,13,3,49028
17,29,13,4,70818
17,29,13,5,98475
17,29,13,6,129485
17,29,13,7,160983
17,29,13,8,197229
17,29,13,9,235572
17,29,13,10,292631
17,29,13,11,345851
17,29,13,12,406263
17,29,13,13,465837
17,29,14,0,7822
17,29,14,1,18019
17,29,14,2,31987
17,29,14,3,49657
17,29,14,4,73332
17,29,14,5,98126
17,29,14,6,128367
17,29,14,7,160773
17,29,14,8,203655
17,29,14,9,245769
17,29,14,10,288861
17,29,14,11,358701
17,29,14,12,404237
17,29,14,13,469677
17,29,14,14,546852
17,29,15,0,8171
17,29,15,1,17670
17,29,15,2,32197
17,29,15,3,49168
17,29,15,4,72285
17,29,15,5,97078
17,29,15,6,125573
17,29,15,7,159376
17,29,15,8,200093
17,29,15,9,239274
17,29,15,10,286137
17,29,15,11,354581
17,29,15,12,402700
17,29,15,13,465906
17,29,15,14,535048
17,29,15,15,595530
17,29,16,0,8311
17,29,16,1,18019
17,29,16,2,32126
17,29,16,3,50355
17,29,16,4,71098
17,29,16,5,97148
17,29,16,6,128158
17,29,16,7,162309
17,29,16,8,195064
17,29,16,9,239484
17,29,16,10,289349
17,29,16,11,339076
17,29,16,12,409475
17,29,16,13,478478
17,29,16,14,540356
17,29,16,15,613200
17,29,16,16,667257
17,29,17,0,7752
17,29,17,1,17949
17,29,17,2,31917
17,29,17,3,49377
17,29,17,4,71447
17,29,17,5,98476
17,29,17,6,125434
17,29,17,7,159796
17,29,17,8,195973
